"","iso3","year","population"
"9672","TEA","1991",1608998997
"9673","TEA","1992",1631566861
"9674","TEA","1993",1653289936
"9675","TEA","1994",1674861271
"9676","TEA","1995",1696013989
"9677","TEA","1996",1716810410
"9678","TEA","1997",1737388723
"9679","TEA","1998",1757224496
"9680","TEA","1999",1775880197
"9681","TEA","2000",1793498345
"9682","TEA","2001",1810261111
"9683","TEA","2002",1826238741
"9684","TEA","2003",1841560611
"9685","TEA","2004",1856486255
"9686","TEA","2005",1871341383
"9687","TEA","2006",1885806879
"9688","TEA","2007",1899800479
"9689","TEA","2008",1913718217
"9690","TEA","2009",1927560597
"9691","TEA","2010",1941377365
"9692","TEA","2011",1956238874
"9693","TEA","2012",1973056377
"9694","TEA","2013",1989821912
"9695","TEA","2014",2006100237
"9696","TEA","2015",2021618425
"9697","TEA","2016",2036897092
"9698","TEA","2017",2052513823
"9699","TEA","2018",2066103849
"9700","TEA","2019",2078012370
"9701","TEA","2020",2088186305
"9702","TEA","2021",2096155040
"9703","TEC","1980",389610131
"9704","TEC","1981",393632708
"9705","TEC","1982",397542988
"9706","TEC","1983",401434284
"9707","TEC","1984",405559660
"9708","TEC","1985",409642788
"9709","TEC","1986",413657306
"9710","TEC","1987",417635043
"9711","TEC","1988",421417208
"9712","TEC","1989",424805449
"9713","TEC","1990",427282191
"9714","TEC","1991",429373360
"9715","TEC","1992",431065585
"9716","TEC","1993",432578630
"9717","TEC","1994",433470465
"9718","TEC","1995",433786915
"9719","TEC","1996",434113394
"9720","TEC","1997",434471934
"9721","TEC","1998",434720605
"9722","TEC","1999",434661030
"9723","TEC","2000",434305092
"9724","TEC","2001",433855042
"9725","TEC","2002",433512605
"9726","TEC","2003",433653597
"9727","TEC","2004",433997780
"9728","TEC","2005",434404383
"9729","TEC","2006",434941423
"9730","TEC","2007",435624501
"9731","TEC","2008",436807654
"9732","TEC","2009",438478422
"9733","TEC","2010",440398383
"9734","TEC","2011",442630386
"9735","TEC","2012",444865680
"9736","TEC","2013",447330442
"9737","TEC","2014",449780961
"9738","TEC","2015",452263661
"9739","TEC","2016",454682913
"9740","TEC","2017",456945557
"9741","TEC","2018",458942666
"9742","TEC","2019",460788476
"9743","TEC","2020",462100263
"9744","TEC","2021",462624055
"9745","TGO","1980",2720835
"9746","TGO","1981",2812312
"9747","TGO","1982",2915618
"9748","TGO","1983",3026980
"9749","TGO","1984",3140840
"9750","TGO","1985",3252997
"9751","TGO","1986",3363040
"9752","TGO","1987",3471738
"9753","TGO","1988",3577469
"9754","TGO","1989",3678567
"9755","TGO","1990",3774310
"9756","TGO","1991",3862998
"9757","TGO","1992",3945902
"9758","TGO","1993",4029044
"9759","TGO","1994",4120615
"9760","TGO","1995",4226293
"9761","TGO","1996",4348808
"9762","TGO","1997",4485945
"9763","TGO","1998",4632451
"9764","TGO","1999",4780455
"9765","TGO","2000",4924406
"9766","TGO","2001",5062571
"9767","TGO","2002",5197040
"9768","TGO","2003",5330629
"9769","TGO","2004",5467770
"9770","TGO","2005",5611643
"9771","TGO","2006",5762881
"9772","TGO","2007",5920360
"9773","TGO","2008",6083417
"9774","TGO","2009",6250840
"9775","TGO","2010",6421674
"9776","TGO","2011",6595939
"9777","TGO","2012",6773807
"9778","TGO","2013",6954721
"9779","TGO","2014",7137997
"9780","TGO","2015",7323162
"9781","TGO","2016",7509952
"9782","TGO","2017",7698476
"9783","TGO","2018",7889095
"9784","TGO","2019",8082359
"9785","TGO","2020",8278737
"9786","TGO","2021",8478242
"9787","THA","1980",47374463
"9788","THA","1981",48326269
"9789","THA","1982",49255889
"9790","THA","1983",50173922
"9791","THA","1984",51094870
"9792","THA","1985",52026901
"9793","THA","1986",52980105
"9794","THA","1987",53945872
"9795","THA","1988",54891520
"9796","THA","1989",55772169
"9797","THA","1990",56558196
"9798","THA","1991",57232471
"9799","THA","1992",57811025
"9800","THA","1993",58337773
"9801","THA","1994",58875275
"9802","THA","1995",59467272
"9803","THA","1996",60130190
"9804","THA","1997",60846588
"9805","THA","1998",61585103
"9806","THA","1999",62298569
"9807","THA","2000",62952639
"9808","THA","2001",63539190
"9809","THA","2002",64069093
"9810","THA","2003",64549867
"9811","THA","2004",64995303
"9812","THA","2005",65416189
"9813","THA","2006",65812540
"9814","THA","2007",66182064
"9815","THA","2008",66530980
"9816","THA","2009",66866834
"9817","THA","2010",67195032
"9818","THA","2011",67518379
"9819","THA","2012",67835969
"9820","THA","2013",68144519
"9821","THA","2014",68438748
"9822","THA","2015",68714519
"9823","THA","2016",68971313
"9824","THA","2017",69209817
"9825","THA","2018",69428454
"9826","THA","2019",69625581
"9827","THA","2020",69799978
"9828","THA","2021",69950844
"9829","TJK","1980",3905443
"9830","TJK","1981",4020818
"9831","TJK","1982",4140297
"9832","TJK","1983",4265278
"9833","TJK","1984",4397563
"9834","TJK","1985",4537820
"9835","TJK","1986",4687328
"9836","TJK","1987",4843997
"9837","TJK","1988",5001172
"9838","TJK","1989",5149872
"9839","TJK","1990",5283811
"9840","TJK","1991",5400636
"9841","TJK","1992",5502490
"9842","TJK","1993",5593317
"9843","TJK","1994",5679169
"9844","TJK","1995",5764806
"9845","TJK","1996",5851354
"9846","TJK","1997",5938404
"9847","TJK","1998",6027395
"9848","TJK","1999",6119664
"9849","TJK","2000",6216329
"9850","TJK","2001",6318510
"9851","TJK","2002",6426861
"9852","TJK","2003",6541550
"9853","TJK","2004",6662391
"9854","TJK","2005",6789318
"9855","TJK","2006",6922590
"9856","TJK","2007",7062667
"9857","TJK","2008",7209924
"9858","TJK","2009",7364752
"9859","TJK","2010",7527397
"9860","TJK","2011",7697507
"9861","TJK","2012",7874838
"9862","TJK","2013",8059782
"9863","TJK","2014",8252828
"9864","TJK","2015",8454019
"9865","TJK","2016",8663575
"9866","TJK","2017",8880270
"9867","TJK","2018",9100847
"9868","TJK","2019",9321023
"9869","TJK","2020",9537642
"9870","TJK","2021",9749625
"9871","TKM","1980",2876809
"9872","TKM","1981",2947783
"9873","TKM","1982",3019064
"9874","TKM","1983",3091510
"9875","TKM","1984",3166215
"9876","TKM","1985",3244024
"9877","TKM","1986",3324462
"9878","TKM","1987",3407310
"9879","TKM","1988",3493892
"9880","TKM","1989",3585867
"9881","TKM","1990",3683978
"9882","TKM","1991",3789188
"9883","TKM","1992",3899843
"9884","TKM","1993",4010789
"9885","TKM","1994",4115105
"9886","TKM","1995",4207841
"9887","TKM","1996",4287337
"9888","TKM","1997",4355125
"9889","TKM","1998",4413477
"9890","TKM","1999",4466133
"9891","TKM","2000",4516128
"9892","TKM","2001",4564087
"9893","TKM","2002",4610018
"9894","TKM","2003",4655752
"9895","TKM","2004",4703396
"9896","TKM","2005",4754652
"9897","TKM","2006",4810114
"9898","TKM","2007",4870142
"9899","TKM","2008",4935765
"9900","TKM","2009",5007953
"9901","TKM","2010",5087211
"9902","TKM","2011",5174076
"9903","TKM","2012",5267906
"9904","TKM","2013",5366376
"9905","TKM","2014",5466324
"9906","TKM","2015",5565283
"9907","TKM","2016",5662371
"9908","TKM","2017",5757667
"9909","TKM","2018",5850902
"9910","TKM","2019",5942094
"9911","TKM","2020",6031187
"9912","TKM","2021",6117933
"9913","TLA","1980",346328178
"9914","TLA","1981",354241995
"9915","TLA","1982",362272025
"9916","TLA","1983",370377355
"9917","TLA","1984",378506071
"9918","TLA","1985",386619091
"9919","TLA","1986",394697236
"9920","TLA","1987",402742139
"9921","TLA","1988",410761042
"9922","TLA","1989",418769937
"9923","TLA","1990",426777889
"9924","TLA","1991",434776652
"9925","TLA","1992",442751009
"9926","TLA","1993",450695871
"9927","TLA","1994",458608078
"9928","TLA","1995",466483148
"9929","TLA","1996",474321040
"9930","TLA","1997",482112390
"9931","TLA","1998",489832061
"9932","TLA","1999",497441659
"9933","TLA","2000",504921279
"9934","TLA","2001",512247446
"9935","TLA","2002",519420841
"9936","TLA","2003",526462542
"9937","TLA","2004",533415243
"9938","TLA","2005",540306150
"9939","TLA","2006",547139431
"9940","TLA","2007",553909998
"9941","TLA","2008",560624662
"9942","TLA","2009",567289597
"9943","TLA","2010",573800616
"9944","TLA","2011",580428448
"9945","TLA","2012",586999600
"9946","TLA","2013",593506947
"9947","TLA","2014",599935349
"9948","TLA","2015",606271936
"9949","TLA","2016",612511541
"9950","TLA","2017",618653508
"9951","TLA","2018",624698076
"9952","TLA","2019",630644771
"9953","TLA","2020",636492840
"9954","TLA","2021",642239838
"9955","TLS","1980",599907
"9956","TLS","1981",603837
"9957","TLS","1982",613233
"9958","TLS","1983",626677
"9959","TLS","1984",641845
"9960","TLS","1985",657061
"9961","TLS","1986",671747
"9962","TLS","1987",686475
"9963","TLS","1988",701812
"9964","TLS","1989",718736
"9965","TLS","1990",737814
"9966","TLS","1991",759526
"9967","TLS","1992",783204
"9968","TLS","1993",806867
"9969","TLS","1994",827828
"9970","TLS","1995",844333
"9971","TLS","1996",855358
"9972","TLS","1997",861870
"9973","TLS","1998",866523
"9974","TLS","1999",873138
"9975","TLS","2000",884366
"9976","TLS","2001",901214
"9977","TLS","2002",922699
"9978","TLS","2003",947110
"9979","TLS","2004",971889
"9980","TLS","2005",995130
"9981","TLS","2006",1016437
"9982","TLS","2007",1036388
"9983","TLS","2008",1055428
"9984","TLS","2009",1074286
"9985","TLS","2010",1093517
"9986","TLS","2011",1113154
"9987","TLS","2012",1133002
"9988","TLS","2013",1153288
"9989","TLS","2014",1174333
"9990","TLS","2015",1196294
"9991","TLS","2016",1219289
"9992","TLS","2017",1243260
"9993","TLS","2018",1267975
"9994","TLS","2019",1293120
"9995","TLS","2020",1318442
"9996","TLS","2021",1343875
"9997","TMN","1980",166616386
"9998","TMN","1981",171766018
"9999","TMN","1982",177185651
"10000","TMN","1983",182825252
"10001","TMN","1984",188614684
"10002","TMN","1985",194494177
"10003","TMN","1986",200443463
"10004","TMN","1987",206447529
"10005","TMN","1988",212456877
"10006","TMN","1989",218415839
"10007","TMN","1990",224280776
"10008","TMN","1991",230032568
"10009","TMN","1992",235665095
"10010","TMN","1993",241166641
"10011","TMN","1994",246530980
"10012","TMN","1995",251758674
"10013","TMN","1996",256843601
"10014","TMN","1997",261797640
"10015","TMN","1998",266664106
"10016","TMN","1999",271501583
"10017","TMN","2000",276357461
"10018","TMN","2001",281251221
"10019","TMN","2002",286188978
"10020","TMN","2003",291188690
"10021","TMN","2004",296266120
"10022","TMN","2005",301435118
"10023","TMN","2006",306703097
"10024","TMN","2007",312078867
"10025","TMN","2008",317576769
"10026","TMN","2009",323211867
"10027","TMN","2010",328991681
"10028","TMN","2011",334930074
"10029","TMN","2012",341018430
"10030","TMN","2013",347213697
"10031","TMN","2014",353456440
"10032","TMN","2015",359705464
"10033","TMN","2016",365926929
"10034","TMN","2017",372133652
"10035","TMN","2018",378386080
"10036","TMN","2019",384771769
"10037","TMN","2020",391344574
"10038","TMN","2021",398128866
"10039","TON","1980",92966
"10040","TON","1981",93415
"10041","TON","1982",93636
"10042","TON","1983",93736
"10043","TON","1984",93793
"10044","TON","1985",93896
"10045","TON","1986",94081
"10046","TON","1987",94318
"10047","TON","1988",94592
"10048","TON","1989",94848
"10049","TON","1990",95069
"10050","TON","1991",95243
"10051","TON","1992",95398
"10052","TON","1993",95556
"10053","TON","1994",95739
"10054","TON","1995",95972
"10055","TON","1996",96267
"10056","TON","1997",96621
"10057","TON","1998",97036
"10058","TON","1999",97475
"10059","TON","2000",97962
"10060","TON","2001",98482
"10061","TON","2002",99023
"10062","TON","2003",99591
"10063","TON","2004",100214
"10064","TON","2005",100908
"10065","TON","2006",101714
"10066","TON","2007",102577
"10067","TON","2008",103384
"10068","TON","2009",103897
"10069","TON","2010",103981
"10070","TON","2011",103558
"10071","TON","2012",102736
"10072","TON","2013",101768
"10073","TON","2014",101023
"10074","TON","2015",100780
"10075","TON","2016",101143
"10076","TON","2017",102002
"10077","TON","2018",103199
"10078","TON","2019",104497
"10079","TON","2020",105697
"10080","TON","2021",106759
"10081","TSA","1980",900620583
"10082","TSA","1981",922226632
"10083","TSA","1982",944315173
"10084","TSA","1983",966836458
"10085","TSA","1984",989728262
"10086","TSA","1985",1012942302
"10087","TSA","1986",1036437878
"10088","TSA","1987",1060208544
"10089","TSA","1988",1084281159
"10090","TSA","1989",1108702366
"10091","TSA","1990",1133495194
"10092","TSA","1991",1158655616
"10093","TSA","1992",1184133340
"10094","TSA","1993",1209847774
"10095","TSA","1994",1235693864
"10096","TSA","1995",1261587780
"10097","TSA","1996",1287476203
"10098","TSA","1997",1313346375
"10099","TSA","1998",1339202700
"10100","TSA","1999",1365067953
"10101","TSA","2000",1390946065
"10102","TSA","2001",1416822995
"10103","TSA","2002",1442644044
"10104","TSA","2003",1468324423
"10105","TSA","2004",1493757846
"10106","TSA","2005",1518861546
"10107","TSA","2006",1543610686
"10108","TSA","2007",1568003175
"10109","TSA","2008",1592010815
"10110","TSA","2009",1615610187
"10111","TSA","2010",1638792927
"10112","TSA","2011",1661532158
"10113","TSA","2012",1683740452
"10114","TSA","2013",1705761545
"10115","TSA","2014",1727632022
"10116","TSA","2015",1749417067
"10117","TSA","2016",1771187426
"10118","TSA","2017",1792883164
"10119","TSA","2018",1814455018
"10120","TSA","2019",1835776769
"10121","TSA","2020",1856882402
"10122","TSA","2021",1877902324
"10123","TSS","1980",383188215
"10124","TSS","1981",394281992
"10125","TSS","1982",405688898
"10126","TSS","1983",417425712
"10127","TSS","1984",429521914
"10128","TSS","1985",441988004
"10129","TSS","1986",454835677
"10130","TSS","1987",468053103
"10131","TSS","1988",481594337
"10132","TSS","1989",495407422
"10133","TSS","1990",509451875
"10134","TSS","1991",523726960
"10135","TSS","1992",538246439
"10136","TSS","1993",553020385
"10137","TSS","1994",568072070
"10138","TSS","1995",583413287
"10139","TSS","1996",599067774
"10140","TSS","1997",615054341
"10141","TSS","1998",631400703
"10142","TSS","1999",648148338
"10143","TSS","2000",665327588
"10144","TSS","2001",682956023
"10145","TSS","2002",701066197
"10146","TSS","2003",719716165
"10147","TSS","2004",738983247
"10148","TSS","2005",758924664
"10149","TSS","2006",779566846
"10150","TSS","2007",800908567
"10151","TSS","2008",822945490
"10152","TSS","2009",845655209
"10153","TSS","2010",869025115
"10154","TSS","2011",893045863
"10155","TSS","2012",917725880
"10156","TSS","2013",943039474
"10157","TSS","2014",968958352
"10158","TSS","2015",995458498
"10159","TSS","2016",1022530245
"10160","TSS","2017",1050162810
"10161","TSS","2018",1078319512
"10162","TSS","2019",1106957870
"10163","TSS","2020",1136046775
"10164","TSS","2021",1165563987
"10165","TTO","1980",1084743
"10166","TTO","1981",1101983
"10167","TTO","1982",1120019
"10168","TTO","1983",1138071
"10169","TTO","1984",1155083
"10170","TTO","1985",1170296
"10171","TTO","1986",1183382
"10172","TTO","1987",1194532
"10173","TTO","1988",1204150
"10174","TTO","1989",1212858
"10175","TTO","1990",1221121
"10176","TTO","1991",1229108
"10177","TTO","1992",1236685
"10178","TTO","1993",1243605
"10179","TTO","1994",1249527
"10180","TTO","1995",1254200
"10181","TTO","1996",1257547
"10182","TTO","1997",1259838
"10183","TTO","1998",1261699
"10184","TTO","1999",1263927
"10185","TTO","2000",1267159
"10186","TTO","2001",1271627
"10187","TTO","2002",1277210
"10188","TTO","2003",1283564
"10189","TTO","2004",1290115
"10190","TTO","2005",1296497
"10191","TTO","2006",1302552
"10192","TTO","2007",1308450
"10193","TTO","2008",1314449
"10194","TTO","2009",1320921
"10195","TTO","2010",1328144
"10196","TTO","2011",1336180
"10197","TTO","2012",1344814
"10198","TTO","2013",1353708
"10199","TTO","2014",1362337
"10200","TTO","2015",1370332
"10201","TTO","2016",1377563
"10202","TTO","2017",1384060
"10203","TTO","2018",1389841
"10204","TTO","2019",1394969
"10205","TTO","2020",1399491
"10206","TTO","2021",1403374
"10207","TUN","1980",6374040
"10208","TUN","1981",6551232
"10209","TUN","1982",6740520
"10210","TUN","1983",6937332
"10211","TUN","1984",7135265
"10212","TUN","1985",7329590
"10213","TUN","1986",7517854
"10214","TUN","1987",7700733
"10215","TUN","1988",7880333
"10216","TUN","1989",8060211
"10217","TUN","1990",8242509
"10218","TUN","1991",8427851
"10219","TUN","1992",8613855
"10220","TUN","1993",8795934
"10221","TUN","1994",8967916
"10222","TUN","1995",9125400
"10223","TUN","1996",9267335
"10224","TUN","1997",9395119
"10225","TUN","1998",9509862
"10226","TUN","1999",9613587
"10227","TUN","2000",9708347
"10228","TUN","2001",9793915
"10229","TUN","2002",9871261
"10230","TUN","2003",9945282
"10231","TUN","2004",10022278
"10232","TUN","2005",10106778
"10233","TUN","2006",10201211
"10234","TUN","2007",10304729
"10235","TUN","2008",10414425
"10236","TUN","2009",10525691
"10237","TUN","2010",10635245
"10238","TUN","2011",10741872
"10239","TUN","2012",10846993
"10240","TUN","2013",10952949
"10241","TUN","2014",11063195
"10242","TUN","2015",11179951
"10243","TUN","2016",11303942
"10244","TUN","2017",11433438
"10245","TUN","2018",11565203
"10246","TUN","2019",11694721
"10247","TUN","2020",11818618
"10248","TUN","2021",11935764
"10249","TUR","1980",43975972
"10250","TUR","1981",44988411
"10251","TUR","1982",46025411
"10252","TUR","1983",47073470
"10253","TUR","1984",48114158
"10254","TUR","1985",49133928
"10255","TUR","1986",50128548
"10256","TUR","1987",51100930
"10257","TUR","1988",52053764
"10258","TUR","1989",52992479
"10259","TUR","1990",53921758
"10260","TUR","1991",54840595
"10261","TUR","1992",55748946
"10262","TUR","1993",56653808
"10263","TUR","1994",57564209
"10264","TUR","1995",58486453
"10265","TUR","1996",59423278
"10266","TUR","1997",60372571
"10267","TUR","1998",61329665
"10268","TUR","1999",62287391
"10269","TUR","2000",63240196
"10270","TUR","2001",64192243
"10271","TUR","2002",65145357
"10272","TUR","2003",66089402
"10273","TUR","2004",67010930
"10274","TUR","2005",67903461
"10275","TUR","2006",68756809
"10276","TUR","2007",69581854
"10277","TUR","2008",70418612
"10278","TUR","2009",71321406
"10279","TUR","2010",72326992
"10280","TUR","2011",73443254
"10281","TUR","2012",74651046
"10282","TUR","2013",75925454
"10283","TUR","2014",77229262
"10284","TUR","2015",78529413
"10285","TUR","2016",79827868
"10286","TUR","2017",81116451
"10287","TUR","2018",82340090
"10288","TUR","2019",83429607
"10289","TUR","2020",84339067
"10290","TUR","2021",85042736
"10291","TUV","1980",7631
"10292","TUV","1981",7825
"10293","TUV","1982",7951
"10294","TUV","1983",8041
"10295","TUV","1984",8110
"10296","TUV","1985",8211
"10297","TUV","1986",8341
"10298","TUV","1987",8481
"10299","TUV","1988",8637
